dv,varying_factor,held,level_a,mean_a,sd_a,n_a,level_b,mean_b,sd_b,n_b,experiment_id_a,experiment_id_b,noise_stratum,observed_effect,raw_mde,effect_to_mde_ratio,status
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10'}",wait=15,9.300333333333333,0.16023836411213513,3,wait=5,9.402666666666667,0.0776938435999489,3,LIN-LAT-TIM-T50-W10-D15,LIN-LAT-TIM-T50-W10-D5,main,-0.10233333333333405,0.6088209573395158,0.16808444600941477,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '10'}",wait=30,9.280666666666667,0.0692122339860036,3,wait=5,9.402666666666667,0.0776938435999489,3,LIN-LAT-TIM-T50-W10-D30,LIN-LAT-TIM-T50-W10-D5,main,-0.12199999999999989,0.6088209573395158,0.2003873199981932,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20'}",wait=15,18.397666666666666,0.09144579450873337,3,wait=30,18.396333333333335,0.03403429642776946,3,LIN-LAT-TIM-T50-W20-D15,LIN-LAT-TIM-T50-W20-D30,main,0.0013333333333314101,0.6088209573395158,0.0021900253551683535,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20'}",wait=15,18.397666666666666,0.09144579450873337,3,wait=5,18.4316,0.09923860136055912,5,LIN-LAT-TIM-T50-W20-D15,LIN-LAT-TIM-T50-W20-D5,main,-0.03393333333333359,0.6093459778325645,0.055688122294716716,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '20'}",wait=30,18.396333333333335,0.03403429642776946,3,wait=5,18.4316,0.09923860136055912,5,LIN-LAT-TIM-T50-W20-D30,LIN-LAT-TIM-T50-W20-D5,main,-0.035266666666665,0.6093459778325645,0.0578762606952918,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5'}",wait=15,4.686,1.536631543344077,5,wait=30,4.667999999999999,1.5063108908854108,5,LIN-LAT-TIM-T50-W5-D15,LIN-LAT-TIM-T50-W5-D30,tim_w5,0.018000000000000682,4.942600930300111,0.0036418072698634267,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5'}",wait=15,4.686,1.536631543344077,5,wait=5,4.658799999999999,1.4313503065287685,5,LIN-LAT-TIM-T50-W5-D15,LIN-LAT-TIM-T50-W5-D5,tim_w5,0.027200000000000557,4.942600930300111,0.0055031754300157495,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '50', 'window_size': '5'}",wait=30,4.667999999999999,1.5063108908854108,5,wait=5,4.658799999999999,1.4313503065287685,5,LIN-LAT-TIM-T50-W5-D30,LIN-LAT-TIM-T50-W5-D5,tim_w5,0.009199999999999875,4.942600930300111,0.0018613681601523224,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10'}",wait=15,9.294666666666666,0.04742713709821948,3,wait=30,9.307,0.09142756695876884,3,LIN-LAT-TIM-T70-W10-D15,LIN-LAT-TIM-T70-W10-D30,main,-0.012333333333334195,0.6088209573395158,0.020257734535337905,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10'}",wait=15,9.294666666666666,0.04742713709821948,3,wait=5,9.237666666666668,0.012897028081435646,3,LIN-LAT-TIM-T70-W10-D15,LIN-LAT-TIM-T70-W10-D5,main,0.05699999999999861,0.6088209573395158,0.09362358393357988,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '10'}",wait=30,9.307,0.09142756695876884,3,wait=5,9.237666666666668,0.012897028081435646,3,LIN-LAT-TIM-T70-W10-D30,LIN-LAT-TIM-T70-W10-D5,main,0.0693333333333328,0.6088209573395158,0.11388131846891777,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20'}",wait=15,18.451333333333334,0.008082903768654384,3,wait=30,18.373666666666665,0.06902415036299535,3,LIN-LAT-TIM-T70-W20-D15,LIN-LAT-TIM-T70-W20-D30,main,0.07766666666666922,0.6088209573395158,0.12756897693874478,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20'}",wait=15,18.451333333333334,0.008082903768654384,3,wait=5,18.420666666666666,0.09187128677303567,3,LIN-LAT-TIM-T70-W20-D15,LIN-LAT-TIM-T70-W20-D5,main,0.03066666666666862,0.6088209573395158,0.05037058316894799,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '20'}",wait=30,18.373666666666665,0.06902415036299535,3,wait=5,18.420666666666666,0.09187128677303567,3,LIN-LAT-TIM-T70-W20-D30,LIN-LAT-TIM-T70-W20-D5,main,-0.0470000000000006,0.6088209573395158,0.0771983937697968,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5'}",wait=15,4.2484,1.1521259913742072,5,wait=30,5.643199999999999,1.1980916909819548,5,LIN-LAT-TIM-T70-W5-D15,LIN-LAT-TIM-T70-W5-D30,tim_w5,-1.3947999999999992,4.942600930300111,0.282199598889184,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5'}",wait=15,4.2484,1.1521259913742072,5,wait=5,5.292,1.415048939083027,5,LIN-LAT-TIM-T70-W5-D15,LIN-LAT-TIM-T70-W5-D5,tim_w5,-1.0435999999999996,4.942600930300111,0.21114389260162927,UNDERPOWERED
time_to_open,wait,"{'topology': 'LIN', 'fault': 'LAT', 'window_type': 'TIM', 'threshold': '70', 'window_size': '5'}",wait=30,5.643199999999999,1.1980916909819548,5,wait=5,5.292,1.415048939083027,5,LIN-LAT-TIM-T70-W5-D30,LIN-LAT-TIM-T70-W5-D5,tim_w5,0.3511999999999995,4.942600930300111,0.07105570628755474,UNDERPOWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '10', 'wait': '15'}",window_type=CNT,16.2572,0.21151879349126348,5,window_type=TIM,47.401,0.15369775535120614,3,FAN-CRS-CNT-T30-W10-D15,FAN-CRS-TIM-T30-W10-D15,main,-31.143800000000002,6.343514928492295,4.90954941401898,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.581666666666667,0.4224042297768018,3,window_type=TIM,62.07466666666667,0.23945006438364982,3,FAN-CRS-CNT-T30-W10-D30,FAN-CRS-TIM-T30-W10-D30,main,-30.493000000000006,6.338049272762088,4.811101758240405,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '10', 'wait': '5'}",window_type=CNT,6.640666666666667,0.0781302331580635,3,window_type=TIM,28.704333333333334,0.4849343598192782,3,FAN-CRS-CNT-T30-W10-D5,FAN-CRS-TIM-T30-W10-D5,main,-22.063666666666666,6.338049272762088,3.4811447051201982,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '20', 'wait': '15'}",window_type=CNT,17.2112,0.08646502182963872,5,window_type=TIM,47.467999999999996,0.19212756179163765,3,FAN-CRS-CNT-T30-W20-D15,FAN-CRS-TIM-T30-W20-D15,main,-30.256799999999995,6.343514928492295,4.7697215725148965,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '20', 'wait': '30'}",window_type=CNT,32.36633333333333,0.060961736633182766,3,window_type=TIM,61.94166666666666,0.20125688394023777,3,FAN-CRS-CNT-T30-W20-D30,FAN-CRS-TIM-T30-W20-D30,main,-29.575333333333333,6.338049272762088,4.666314832930379,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '20', 'wait': '5'}",window_type=CNT,8.689666666666668,0.13923122255203113,3,window_type=TIM,37.836333333333336,5.756417056931623,3,FAN-CRS-CNT-T30-W20-D5,FAN-CRS-TIM-T30-W20-D5,main,-29.14666666666667,6.338049272762088,4.598680984056898,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '5', 'wait': '15'}",window_type=CNT,16.458999999999996,0.21498372031388893,5,window_type=TIM,47.6312,0.1553454215611144,5,FAN-CRS-CNT-T30-W5-D15,FAN-CRS-TIM-T30-W5-D15,tim_w5,-31.172200000000004,15.247130886596466,2.0444633309603866,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '5', 'wait': '30'}",window_type=CNT,31.340600000000002,0.4463326114009588,5,window_type=TIM,61.92040000000001,0.16265392709676482,5,FAN-CRS-CNT-T30-W5-D30,FAN-CRS-TIM-T30-W5-D30,tim_w5,-30.579800000000006,15.247130886596466,2.005610119532867,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '30', 'window_size': '5', 'wait': '5'}",window_type=CNT,6.646000000000001,0.06262188115986282,5,window_type=TIM,22.882600000000004,0.36128285317739695,5,FAN-CRS-CNT-T30-W5-D5,FAN-CRS-TIM-T30-W5-D5,tim_w5,-16.236600000000003,15.247130886596466,1.0648954298853277,BORDERLINE
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '10', 'wait': '15'}",window_type=CNT,17.232,0.1736058754766094,5,window_type=TIM,47.381,0.2613292941864741,3,FAN-CRS-CNT-T50-W10-D15,FAN-CRS-TIM-T50-W10-D15,main,-30.149,6.343514928492295,4.752727839353522,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.595333333333333,0.39384810947030413,3,window_type=TIM,61.933666666666674,0.15015103507246946,3,FAN-CRS-CNT-T50-W10-D30,FAN-CRS-TIM-T50-W10-D30,main,-30.338333333333342,6.338049272762088,4.786698876531778,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '10', 'wait': '5'}",window_type=CNT,6.483999999999999,0.1513571934200684,3,window_type=TIM,28.5028,0.4562556301022476,5,FAN-CRS-CNT-T50-W10-D5,FAN-CRS-TIM-T50-W10-D5,main,-22.018800000000002,6.343514928492295,3.471072465062103,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '20', 'wait': '15'}",window_type=CNT,17.051666666666666,0.14503218033710155,3,window_type=TIM,47.80233333333333,0.1796060503806412,3,FAN-CRS-CNT-T50-W20-D15,FAN-CRS-TIM-T50-W20-D15,main,-30.750666666666664,6.338049272762088,4.851755696948958,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '20', 'wait': '30'}",window_type=CNT,32.046,0.13437633720264858,3,window_type=TIM,62.24033333333333,0.31038739235563945,3,FAN-CRS-CNT-T50-W20-D30,FAN-CRS-TIM-T50-W20-D30,main,-30.194333333333333,6.338049272762088,4.763978952182365,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '20', 'wait': '5'}",window_type=CNT,8.533333333333333,0.12413030787576945,3,window_type=TIM,33.71039999999999,0.1223204807053999,5,FAN-CRS-CNT-T50-W20-D5,FAN-CRS-TIM-T50-W20-D5,main,-25.17706666666666,6.343514928492295,3.968945758065814,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '5', 'wait': '15'}",window_type=CNT,16.2878,0.22252572884949778,5,window_type=TIM,32.87133333333333,0.16712969016106397,3,FAN-CRS-CNT-T50-W5-D15,FAN-CRS-TIM-T50-W5-D15,tim_w5,-16.58353333333333,13.88908221568005,1.193997780113317,BORDERLINE
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '5', 'wait': '30'}",window_type=CNT,31.545333333333332,0.5513640660519427,3,window_type=TIM,62.147333333333336,0.1648524592880939,3,FAN-CRS-CNT-T50-W5-D30,FAN-CRS-TIM-T50-W5-D30,tim_w5,-30.602000000000004,13.877115200128706,2.205213371703953,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '50', 'window_size': '5', 'wait': '5'}",window_type=CNT,6.715333333333334,0.027646579052991914,3,window_type=TIM,22.980666666666668,0.21548395145191976,3,FAN-CRS-CNT-T50-W5-D5,FAN-CRS-TIM-T50-W5-D5,tim_w5,-16.265333333333334,13.877115200128706,1.17209759368305,BORDERLINE
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '10', 'wait': '15'}",window_type=CNT,17.0198,0.10388070080626163,5,window_type=TIM,47.67633333333333,0.3213118941672288,3,FAN-CRS-CNT-T70-W10-D15,FAN-CRS-TIM-T70-W10-D15,main,-30.656533333333332,6.343514928492295,4.832736058622261,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.883333333333336,0.37635931413123597,3,window_type=TIM,61.717666666666666,0.11750035460939166,3,FAN-CRS-CNT-T70-W10-D30,FAN-CRS-TIM-T70-W10-D30,main,-29.83433333333333,6.338049272762088,4.707179141308835,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '10', 'wait': '5'}",window_type=CNT,6.334333333333333,0.059500700275991004,3,window_type=TIM,22.877,0.27353427573157846,3,FAN-CRS-CNT-T70-W10-D5,FAN-CRS-TIM-T70-W10-D5,main,-16.542666666666666,6.338049272762088,2.610056494473647,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '20', 'wait': '15'}",window_type=CNT,16.887,0.11068875281617398,3,window_type=TIM,48.043000000000006,0.08608716512930539,3,FAN-CRS-CNT-T70-W20-D15,FAN-CRS-TIM-T70-W20-D15,main,-31.156000000000006,6.338049272762088,4.915708076599156,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '20', 'wait': '30'}",window_type=CNT,32.41833333333333,0.5224388321452912,3,window_type=TIM,62.461333333333336,0.16831320011613415,3,FAN-CRS-CNT-T70-W20-D30,FAN-CRS-TIM-T70-W20-D30,main,-30.043000000000006,6.338049272762088,4.7401019946484935,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '20', 'wait': '5'}",window_type=CNT,8.414,0.03780211634287247,3,window_type=TIM,28.4916,0.37363123531096787,5,FAN-CRS-CNT-T70-W20-D5,FAN-CRS-TIM-T70-W20-D5,main,-20.077599999999997,6.343514928492295,3.1650591551097635,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '5', 'wait': '15'}",window_type=CNT,16.4764,0.45120593967721623,5,window_type=TIM,31.882,0.2182269460905321,3,FAN-CRS-CNT-T70-W5-D15,FAN-CRS-TIM-T70-W5-D15,tim_w5,-15.4056,13.88908221568005,1.1091877606288398,BORDERLINE
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '5', 'wait': '30'}",window_type=CNT,31.91566666666667,0.54042791687082,3,window_type=TIM,62.07966666666667,0.10848655830716335,3,FAN-CRS-CNT-T70-W5-D30,FAN-CRS-TIM-T70-W5-D30,tim_w5,-30.163999999999998,13.877115200128706,2.1736506157792963,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'CRS', 'threshold': '70', 'window_size': '5', 'wait': '5'}",window_type=CNT,6.684666666666668,0.11111405551654296,3,window_type=TIM,23.274666666666665,0.18808065645709793,3,FAN-CRS-CNT-T70-W5-D5,FAN-CRS-TIM-T70-W5-D5,tim_w5,-16.589999999999996,13.877115200128706,1.1954934264612957,BORDERLINE
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '10', 'wait': '15'}",window_type=CNT,23.976000000000003,0.18780441954331167,5,window_type=TIM,217.159,5.2326359514110985,3,FAN-LAT-CNT-T30-W10-D15,FAN-LAT-TIM-T30-W10-D15,main,-193.183,6.343514928492295,30.453621088256043,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.409799999999997,0.04368867130046483,5,window_type=TIM,302.3313333333333,2.608526084464795,3,FAN-LAT-CNT-T30-W10-D30,FAN-LAT-TIM-T30-W10-D30,main,-270.9215333333333,6.343514928492295,42.70842527956736,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '10', 'wait': '5'}",window_type=CNT,24.9632,0.1326770515198464,5,window_type=TIM,146.76033333333336,0.761541419315677,3,FAN-LAT-CNT-T30-W10-D5,FAN-LAT-TIM-T30-W10-D5,main,-121.79713333333336,6.343514928492295,19.200259588934504,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '20', 'wait': '15'}",window_type=CNT,49.31666666666666,0.6425000648508381,3,window_type=TIM,268.3736666666667,4.277698251786024,3,FAN-LAT-CNT-T30-W20-D15,FAN-LAT-TIM-T30-W20-D15,main,-219.05700000000002,6.338049272762088,34.562211584785636,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '20', 'wait': '30'}",window_type=CNT,33.284333333333336,0.03153305144341706,3,window_type=TIM,367.34933333333333,1.0966172227962498,3,FAN-LAT-CNT-T30-W20-D30,FAN-LAT-TIM-T30-W20-D30,main,-334.065,6.338049272762088,52.7078578318493,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '20', 'wait': '5'}",window_type=CNT,34.45733333333333,0.07739078325829919,3,window_type=TIM,200.72600000000003,0.1496228592161002,3,FAN-LAT-CNT-T30-W20-D5,FAN-LAT-TIM-T30-W20-D5,main,-166.2686666666667,6.338049272762088,26.233413391279566,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '5', 'wait': '15'}",window_type=CNT,40.687999999999995,0.5106006267132843,3,window_type=TIM,194.48899999999998,1.6191798850035173,5,FAN-LAT-CNT-T30-W5-D15,FAN-LAT-TIM-T30-W5-D15,tim_w5,-153.801,13.88908221568005,11.073517861847392,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '5', 'wait': '30'}",window_type=CNT,31.639,0.06367888189973231,5,window_type=TIM,299.82399999999996,1.262117862958925,5,FAN-LAT-CNT-T30-W5-D30,FAN-LAT-TIM-T30-W5-D30,tim_w5,-268.18499999999995,15.247130886596466,17.58921084856414,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '30', 'window_size': '5', 'wait': '5'}",window_type=CNT,24.0732,0.09696236383257256,5,window_type=TIM,124.18620000000001,3.1594928706993484,5,FAN-LAT-CNT-T30-W5-D5,FAN-LAT-TIM-T30-W5-D5,tim_w5,-100.11300000000001,15.247130886596466,6.566022207365447,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '10', 'wait': '15'}",window_type=CNT,23.744,0.13961554354727176,5,window_type=TIM,214.15633333333335,0.07616648431780161,3,FAN-LAT-CNT-T50-W10-D15,FAN-LAT-TIM-T50-W10-D15,main,-190.41233333333335,6.343514928492295,30.01684956680474,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.327799999999996,0.15730289253538846,5,window_type=TIM,301.93800000000005,3.2109556209950942,3,FAN-LAT-CNT-T50-W10-D30,FAN-LAT-TIM-T50-W10-D30,main,-270.6102000000001,6.343514928492295,42.65934628521758,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '10', 'wait': '5'}",window_type=CNT,24.816799999999997,0.08561074698891506,5,window_type=TIM,146.029,0.03579106033634474,3,FAN-LAT-CNT-T50-W10-D5,FAN-LAT-TIM-T50-W10-D5,main,-121.2122,6.343514928492295,19.108049932312415,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '20', 'wait': '15'}",window_type=CNT,35.756,2.5981254781091696,3,window_type=TIM,273.3426666666667,1.5292015345706818,3,FAN-LAT-CNT-T50-W20-D15,FAN-LAT-TIM-T50-W20-D15,main,-237.58666666666667,6.338049272762088,37.48577147983068,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '20', 'wait': '30'}",window_type=CNT,32.833333333333336,0.13957554704651293,3,window_type=TIM,372.97,4.286813268618085,3,FAN-LAT-CNT-T50-W20-D30,FAN-LAT-TIM-T50-W20-D30,main,-340.1366666666667,6.338049272762088,53.66582871616537,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '20', 'wait': '5'}",window_type=CNT,33.942,0.09305374790947357,3,window_type=TIM,198.66533333333334,0.13006664958141873,3,FAN-LAT-CNT-T50-W20-D5,FAN-LAT-TIM-T50-W20-D5,main,-164.72333333333333,6.338049272762088,25.98959494386319,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '5', 'wait': '15'}",window_type=CNT,24.0142,0.14648105679575013,5,window_type=TIM,193.42966666666666,0.15894128895077725,3,FAN-LAT-CNT-T50-W5-D15,FAN-LAT-TIM-T50-W5-D15,tim_w5,-169.41546666666667,13.88908221568005,12.197743813151703,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '5', 'wait': '30'}",window_type=CNT,31.547200000000004,0.18005749081890432,5,window_type=TIM,284.872,14.573480915690665,5,FAN-LAT-CNT-T50-W5-D30,FAN-LAT-TIM-T50-W5-D30,tim_w5,-253.3248,15.247130886596466,16.614588140165715,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '50', 'window_size': '5', 'wait': '5'}",window_type=CNT,28.297200000000004,0.18140755221324112,5,window_type=TIM,121.797,3.8371518083078224,5,FAN-LAT-CNT-T50-W5-D5,FAN-LAT-TIM-T50-W5-D5,tim_w5,-93.4998,15.247130886596466,6.13228814623703,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '10', 'wait': '15'}",window_type=CNT,21.0676,0.14450017301027715,5,window_type=TIM,214.239,0.2688140621321641,3,FAN-LAT-CNT-T70-W10-D15,FAN-LAT-TIM-T70-W10-D15,main,-193.1714,6.343514928492295,30.45179244906614,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.7802,0.2731825397055967,5,window_type=TIM,300.02299999999997,0.14171450172794917,3,FAN-LAT-CNT-T70-W10-D30,FAN-LAT-TIM-T70-W10-D30,main,-268.2428,6.343514928492295,42.2861462491671,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '10', 'wait': '5'}",window_type=CNT,25.3272,0.117318796447969,5,window_type=TIM,146.32233333333335,0.23817920424195943,3,FAN-LAT-CNT-T70-W10-D5,FAN-LAT-TIM-T70-W10-D5,main,-120.99513333333334,6.343514928492295,19.07383125873577,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '20', 'wait': '15'}",window_type=CNT,35.3836,3.3266214542685777,5,window_type=TIM,268.151,8.77298187619238,3,FAN-LAT-CNT-T70-W20-D15,FAN-LAT-TIM-T70-W20-D15,main,-232.7674,6.343514928492295,36.6937577390274,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '20', 'wait': '30'}",window_type=CNT,31.7856,0.45555164361464107,5,window_type=TIM,371.45166666666665,6.253312748722344,3,FAN-LAT-CNT-T70-W20-D30,FAN-LAT-TIM-T70-W20-D30,main,-339.66606666666667,6.343514928492295,53.545403533463,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '20', 'wait': '5'}",window_type=CNT,34.301,0.07279423054061192,3,window_type=TIM,198.60233333333335,0.07651361534611151,3,FAN-LAT-CNT-T70-W20-D5,FAN-LAT-TIM-T70-W20-D5,main,-164.30133333333333,6.338049272762088,25.923012943339216,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '5', 'wait': '15'}",window_type=CNT,23.869000000000003,0.06174139616173194,5,window_type=TIM,193.3088,2.0735464065219276,5,FAN-LAT-CNT-T70-W5-D15,FAN-LAT-TIM-T70-W5-D15,tim_w5,-169.4398,15.247130886596466,11.112897322141578,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '5', 'wait': '30'}",window_type=CNT,31.325200000000002,0.017541379649275844,5,window_type=TIM,274.1983333333333,3.5885281569653884,3,FAN-LAT-CNT-T70-W5-D30,FAN-LAT-TIM-T70-W5-D30,tim_w5,-242.87313333333333,13.88908221568005,17.48662219445589,POWERED
time_to_recover,window_type,"{'topology': 'FAN', 'fault': 'LAT', 'threshold': '70', 'window_size': '5', 'wait': '5'}",window_type=CNT,28.250799999999998,0.14958509284016233,5,window_type=TIM,121.2286,3.7734524377551137,5,FAN-LAT-CNT-T70-W5-D5,FAN-LAT-TIM-T70-W5-D5,tim_w5,-92.9778,15.247130886596466,6.0980521969372905,POWERED
time_to_recover,window_type,"{'topology': 'LIN', 'fault': 'CRS', 'threshold': '30', 'window_size': '10', 'wait': '15'}",window_type=CNT,16.066333333333333,0.10032613484697431,3,window_type=TIM,47.68333333333334,0.039526362510777034,3,LIN-CRS-CNT-T30-W10-D15,LIN-CRS-TIM-T30-W10-D15,main,-31.617000000000004,6.338049272762088,4.98844338996776,POWERED
time_to_recover,window_type,"{'topology': 'LIN', 'fault': 'CRS', 'threshold': '30', 'window_size': '10', 'wait': '30'}",window_type=CNT,31.481000000000005,0.11887388274974392,3,window_type=TIM,61.696000000000005,0.18768857184176288,3,LIN-CRS-CNT-T30-W10-D30,LIN-CRS-TIM-T30-W10-D30,main,-30.215,6.338049272762088,4.767239682065846,POWERED
